procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 9  1      0    193    102   3018    0    0     2  9964 33151 161820 31 27 37  5  0 2026-07-03 18:52:38
 5  1      0    188    102   3018    0    0     0  4550 33531 151554 30 29 37  4  0 2026-07-03 18:52:40
 8  1      0    192    102   3013    0    0     0  4198 32532 143944 34 26 35  4  0 2026-07-03 18:52:42
 4  1      0    197    102   3013    0    0     0  4404 33601 153774 32 28 36  4  0 2026-07-03 18:52:44
 2  2      0    216    102   2995    0    0     8  4060 32342 141438 33 28 34  5  0 2026-07-03 18:52:46
 9  2      0    202    102   3000    0    0    16  4494 33062 148090 33 27 35  5  0 2026-07-03 18:52:48
 5  1      0    195    102   3005    0    0     2  4652 33417 157539 31 27 38  5  0 2026-07-03 18:52:50
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 7  1      0    201    101   3005    0    0    44  4208 32866 146045 33 28 35  4  0 2026-07-03 18:52:52
 4  1      0    190    101   3014    0    0     0  4544 33881 154422 32 27 37  5  0 2026-07-03 18:52:54
 8  2      0    191    101   3014    0    0     2 24534 33860 162271 30 26 35  8  0 2026-07-03 18:52:56
 4  1      0    188    101   3018    0    0    76  4350 32544 147140 33 27 36  5  0 2026-07-03 18:52:58
 4  1      0    194    101   3015    0    0    64  4536 33158 155380 30 27 38  5  0 2026-07-03 18:53:00
11  1      0    197    100   3005    0    0     0  4268 32042 142602 36 25 34  5  0 2026-07-03 18:53:02
 4  1      0    199    100   3006    0    0     0  4484 33407 151569 31 28 37  5  0 2026-07-03 18:53:04
10  0      0    192    100   3012    0    0     0  4382 33342 150194 32 26 37  4  0 2026-07-03 18:53:06
 9  1      0    198    100   3007    0    0     0  4486 32538 146326 33 27 35  4  0 2026-07-03 18:53:08
 6  1      0    192    100   2992    0    0     0  4712 33195 155856 30 27 38  5  0 2026-07-03 18:53:10
 2  1      0    233    100   2979    0    0     0  4520 33209 150910 32 27 36  5  0 2026-07-03 18:53:12
 8  1      0    215    100   2988    0    0     0  4152 32590 142108 35 27 34  4  0 2026-07-03 18:53:14
 5  1      0    201    100   2998    0    0    16  4348 33615 151813 30 28 37  5  0 2026-07-03 18:53:16
10  1      0    197     99   2999    0    0    28  4442 33041 150865 32 26 37  5  0 2026-07-03 18:53:18
 7  1      0    208     99   3001    0    0     0  4294 32714 149589 35 25 36  4  0 2026-07-03 18:53:20
 4  1      0    196     99   3006    0    0     0  4552 33747 153638 32 26 38  4  0 2026-07-03 18:53:22
 4  1      0    207     99   2998    0    0     0  4288 32378 143645 36 25 35  4  0 2026-07-03 18:53:24
 3  1      0    190     99   3003    0    0     6  4412 33582 151293 33 25 38  4  0 2026-07-03 18:53:26
11  1      0    206     98   2998    0    0     0 25486 33646 165328 31 23 37  9  0 2026-07-03 18:53:28
10  1      0    199     97   2998    0    0     0  4308 32229 144024 35 25 36  4  0 2026-07-03 18:53:30
 8  2      0    198     97   3007    0    0    26  3960 33189 157016 34 23 38  5  0 2026-07-03 18:53:32
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 4  1      0    194     97   3015    0    0   334  5032 33554 154849 33 24 37  7  0 2026-07-03 18:53:34
 7  1      0    204     97   3010    0    0   390  4174 32905 147964 33 25 34  7  0 2026-07-03 18:53:36
 8  2      0    195     97   3021    0    0   210  4650 33729 161389 29 25 39  6  0 2026-07-03 18:53:38
 3  1      0    198     96   3000    0    0   324  4232 32586 149018 34 24 35  7  0 2026-07-03 18:53:40
 5  1      0    191     96   3006    0    0     8  4420 33769 158287 32 23 40  5  0 2026-07-03 18:53:42
 6  1      0    194     96   3010    0    0     0  4416 33476 155323 33 23 39  5  0 2026-07-03 18:53:44
 4  1      0    213     96   2998    0    0    98  4196 32256 144584 37 23 36  5  0 2026-07-03 18:53:46
 5  1      0    200     96   3008    0    0     0  4414 33108 154003 31 25 40  5  0 2026-07-03 18:53:48
 9  0      0    193     96   3010    0    0    70  4728 33133 156330 32 24 39  5  0 2026-07-03 18:53:50
12  1      0    190     96   3011    0    0   332  4256 33001 144913 36 25 34  6  0 2026-07-03 18:53:52
 2  1      0    199     96   3011    0    0     2  4376 34184 151316 33 24 38  5  0 2026-07-03 18:53:54
 9  0      0    189     96   3021    0    0    46  4364 33075 151989 33 24 38  5  0 2026-07-03 18:53:56
 5  1      0    191     95   3008    0    0   162  4106 32358 142625 34 25 34  6  0 2026-07-03 18:53:58
 7  1      0    191     95   3017    0    0    44 25704 33482 165102 30 24 38  8  0 2026-07-03 18:54:00
 5  2      0    194     95   3010    0    0   142  4572 33614 157145 31 25 37  7  0 2026-07-03 18:54:02
 5  1      0    193     95   3017    0    0    38  4044 33277 143219 34 26 35  5  0 2026-07-03 18:54:04
 6  1      0    201     95   3017    0    0    52  4388 33454 154103 31 24 39  5  0 2026-07-03 18:54:06
 9  1      0    197     95   3014    0    0   122  4428 32540 150659 33 25 36  5  0 2026-07-03 18:54:08
 6  1      0    200     94   3008    0    0     8  4404 33168 152805 33 24 38  5  0 2026-07-03 18:54:10
 4  1      0    201     94   3004    0    0     0  4356 33144 144543 35 25 36  4  0 2026-07-03 18:54:12
 8  1      0    195     94   3009    0    0   138  4064 32953 143322 35 25 35  5  0 2026-07-03 18:54:14
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 6  1      0    200     94   3011    0    0     4  4334 33327 151756 33 25 38  5  0 2026-07-03 18:54:16
 7  1      0    201     94   3013    0    0     0  4462 33424 152608 32 25 38  5  0 2026-07-03 18:54:18
11  0      0    202     93   2999    0    0   164  4212 32676 142177 35 24 36  5  0 2026-07-03 18:54:20
 9  1      0    196     93   3008    0    0    36  4414 33657 152987 33 24 38  5  0 2026-07-03 18:54:22
 4  1      0    199     93   3013    0    0     0  4382 33490 151635 32 25 38  4  0 2026-07-03 18:54:24
 4  1      0    221     93   2996    0    0   166  4020 32047 144223 35 25 34  5  0 2026-07-03 18:54:26
12  1      0    199     93   3004    0    0     0  4540 33740 154129 32 26 37  4  0 2026-07-03 18:54:28
 7  2      0    205     93   3009    0    0   164  4704 33616 155092 32 25 37  5  0 2026-07-03 18:54:30
11  1      0    193     93   3006    0    0    56 25170 32959 152919 34 24 32 10  0 2026-07-03 18:54:32
 4  1      0    207     92   3004    0    0     0  4408 33809 151163 32 26 38  5  0 2026-07-03 18:54:34
14  0      0    204     92   3009    0    0    32  4132 32695 142709 34 27 35  4  0 2026-07-03 18:54:36
 3  1      0    190     92   3018    0    0    14  4546 33244 153191 33 25 37  5  0 2026-07-03 18:54:38
 7  1      0    184     92   3019    0    0     0  4336 33414 150960 32 26 38  5  0 2026-07-03 18:54:40
 4  1      0    205     92   3005    0    0    32  3836 32504 141892 36 25 34  5  0 2026-07-03 18:54:42
 6  1      0    197     92   3011    0    0     0  4788 33616 152562 33 26 37  4  0 2026-07-03 18:54:44
 7  1      0    198     92   3017    0    0     6  4392 33248 151645 33 26 37  5  0 2026-07-03 18:54:46
 5  1      0    192     92   3015    0    0     6  4224 32722 147197 34 27 35  4  0 2026-07-03 18:54:48
 3  1      0    192     92   3025    0    0     0  4580 33522 152637 32 27 36  4  0 2026-07-03 18:54:50
 7  1      0    185     91   3026    0    0     0  4486 33411 153848 31 27 37  5  0 2026-07-03 18:54:52
 6  1      0    189     91   3021    0    0    48  4024 32975 141835 35 26 34  5  0 2026-07-03 18:54:54
 8  1      0    196     91   3022    0    0     4  4376 33452 151121 31 27 37  5  0 2026-07-03 18:54:56
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 6  1      0    200     91   3018    0    0     2  4100 32721 142021 35 26 34  5  0 2026-07-03 18:54:58
 6  1      0    187     91   3022    0    0     0  4398 32840 152338 31 27 37  5  0 2026-07-03 18:55:00
 5  3      0    195     90   3017    0    0    72  8304 33053 155503 33 25 36  6  0 2026-07-03 18:55:02
 7  1      0    200     90   3013    0    0    32 18768 32165 145247 36 24 33  7  0 2026-07-03 18:55:04
 6  0      0    184     90   3017    0    0     0  4662 33579 155593 32 26 38  5  0 2026-07-03 18:55:06
 7  1      0    191     89   3019    0    0     2  4214 33122 148640 32 27 36  4  0 2026-07-03 18:55:08
 4  2      0    192     89   3019    0    0   150  4380 32395 137072 36 26 33  5  0 2026-07-03 18:55:10
 3  1      0    197     89   3024    0    0     2  4228 33581 149662 34 25 35  6  0 2026-07-03 18:55:12
10  1      0    206     89   3028    0    0     2  4562 33299 152140 31 27 37  5  0 2026-07-03 18:55:14
 6  1      0    188     89   3033    0    0     0  4102 32124 147146 34 27 36  4  0 2026-07-03 18:55:16
 6  1      0    195     89   3030    0    0    42  4442 34056 155520 33 26 35  6  0 2026-07-03 18:55:18
 6  1      0    193     88   3017    0    0     2  3996 31962 143093 34 28 34  4  0 2026-07-03 18:55:20
 5  0      0    198     88   3022    0    0     4  4338 32571 145443 34 27 34  5  0 2026-07-03 18:55:22
 7  1      0    190     88   3030    0    0     0  4480 33277 154274 32 27 36  4  0 2026-07-03 18:55:24
 3  2      0    193     88   3029    0    0   642  4000 31729 141792 36 26 33  5  0 2026-07-03 18:55:26
 7  1      0    185     88   3031    0    0   606  4402 33280 158641 32 26 34  8  0 2026-07-03 18:55:28
 7  1      0    194     87   3028    0    0     0  4702 32794 153895 31 28 36  5  0 2026-07-03 18:55:30
 4  1      0    189     87   3026    0    0    60  3840 31861 137671 36 27 32  5  0 2026-07-03 18:55:32
