1783072387 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2305521.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2305591.0 db=2305783
1783072393 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2322788.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2322938.0 db=2323047
1783072398 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2340414.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2340534.0 db=2340768
1783072404 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2357920.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2358033.0 db=2358148
1783072409 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2376168.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2376399.0 db=2376566
1783072414 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2394079.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2394197.0 db=2394405
1783072420 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2412809.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2413219.0 db=2413498
1783072425 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2431150.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2431320.0 db=2431501
1783072431 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2449172.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2449284.0 db=2450688
1783072437 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2468243.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2468803.0 db=2468919
1783072442 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2487504.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2488389.0 db=2488523
1783072448 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2506209.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2506425.0 db=2506579
1783072453 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2523619.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2524183.0 db=2524386
1783072459 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2541655.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2541812.0 db=2542248
1783072465 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2559432.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2560089.0 db=2560358
1783072470 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2577990.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2578902.0 db=2577990
1783072476 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2596762.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2597085.0 db=2597326
1783072482 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2614675.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2615183.0 db=2615522
1783072487 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2632574.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2632619.0 db=2632900
1783072492 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2650226.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2650379.0 db=2650577
1783072498 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2667270.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2667508.0 db=2667731
1783072503 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2685494.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2685573.0 db=2685807
1783072509 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2702515.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2702599.0 db=2702635
1783072514 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2720371.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2720444.0 db=2720640
1783072520 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2738149.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2738250.0 db=2738443
1783072525 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2754999.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2755078.0 db=2755604
1783072531 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2773393.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2773738.0 db=2774060
1783072536 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2791945.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2792387.0 db=2792652
1783072542 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2809207.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2809295.0 db=2809697
1783072547 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2826748.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2826810.0 db=2827209
1783072553 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2843936.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2844031.0 db=2844262
1783072558 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2861392.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2861987.0 db=2862116
1783072564 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2879326.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2879814.0 db=2879982
1783072569 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2896415.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2896633.0 db=2896737
1783072575 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2913476.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2913551.0 db=2913675
1783072580 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2930696.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2931896.0 db=2931259
1783072585 #=HELP #=TYPE locus_ingest_inserted_total{application="locus"}=2950451.0 #=HELP #=TYPE locus_mqtt_dropped_total{application="locus"}=0.0 #=HELP #=TYPE locus_mqtt_received_total{application="locus"}=2950810.0 db=2950888
