procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 7  1      0    192    120   2999    0    0    46  2964 31367 148361 35 26 34  5  0 2026-07-03 18:08:40
 2  0      0    223    120   3001    0    0     4  2370 27200 146514 25 20 51  5  0 2026-07-03 18:08:42
 1  0      0    221    120   3001    0    0     0     4 13165 78931 10  7 83  0  0 2026-07-03 18:08:44
 1  0      0    227    120   3001    0    0     0    38 13393 80097 13  7 80  0  0 2026-07-03 18:08:46
 1  1      0    222    120   3002    0    0     0   716 17263 100339 16 10 68  6  0 2026-07-03 18:08:48
12  1      0    202    120   3006    0    0     0  1670 21261 117398 23 17 53  7  0 2026-07-03 18:08:50
 4  1      0    200    120   3012    0    0     0  2180 23535 129415 26 20 47  6  0 2026-07-03 18:08:52
 9  1      0    199    120   3019    0    0    26 12212 28162 150853 28 23 38 11  0 2026-07-03 18:08:54
 6  1      0    215    119   3001    0    0    30  4502 31119 156504 33 26 34  8  0 2026-07-03 18:08:56
 7  1      0    216    119   3008    0    0    10 14798 32202 168876 32 24 37  7  0 2026-07-03 18:08:58
 2 17      0    199    119   3003    0    0    34  6138 33049 161122 31 25 38  6  0 2026-07-03 18:09:00
 6  1      0    192    119   3009    0    0    44  9620 32734 163897 31 25 33 10  0 2026-07-03 18:09:02
 5  2      0    193    119   3011    0    0  2406  5460 33910 160128 30 27 34  9  0 2026-07-03 18:09:04
 8  2      0    196    118   3002    0    0   572  8434 33314 169248 30 24 22 24  0 2026-07-03 18:09:06
 6  1      0    186    118   3009    0    0  1388  5756 32188 164822 33 24 31 13  0 2026-07-03 18:09:08
 3  1      0    186    118   3012    0    0    38  4856 32331 155516 32 25 37  5  0 2026-07-03 18:09:10
 3  1      0    195    117   3007    0    0     0  4382 31467 147845 33 26 36  5  0 2026-07-03 18:09:12
 8  1      0    200    117   3000    0    0     0  4428 32298 153074 32 25 39  5  0 2026-07-03 18:09:14
 5  1      0    198    117   3000    0    0     0  4532 32393 158284 33 24 39  5  0 2026-07-03 18:09:16
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 7  0      0    201    117   2994    0    0     0  4286 31684 148772 33 25 37  4  0 2026-07-03 18:09:18
 5  1      0    210    117   2999    0    0     0  4674 32460 160028 32 23 39  5  0 2026-07-03 18:09:20
12  1      0    205    117   3000    0    0     0  4880 31796 147592 35 24 37  5  0 2026-07-03 18:09:22
 4  1      0    191    117   3010    0    0     0  4592 32690 155417 33 24 39  4  0 2026-07-03 18:09:24
 3  1      0    189    117   3014    0    0     0  4584 32713 155536 31 26 39  5  0 2026-07-03 18:09:26
 2  1      0    195    116   3007    0    0     0  4286 31786 149135 35 23 37  5  0 2026-07-03 18:09:28
 5  1      0    197    116   3008    0    0     8  4596 32462 156508 33 23 39  5  0 2026-07-03 18:09:30
 5  1      0    196    116   3008    0    0     0  4656 32427 158230 32 23 39  5  0 2026-07-03 18:09:32
 4  1      0    197    116   3008    0    0     0  4348 31971 148328 32 25 38  5  0 2026-07-03 18:09:34
 3  1      0    190    116   3017    0    0     0  4486 32623 160137 32 23 40  5  0 2026-07-03 18:09:36
14  2      0    190    116   3007    0    0     6 17928 32547 161330 32 23 35  9  0 2026-07-03 18:09:38
 6  1      0    198    115   3007    0    0     0 13640 32025 164135 32 23 38  6  0 2026-07-03 18:09:40
 8  1      0    193    115   3010    0    0     0  4746 32306 161135 32 25 39  5  0 2026-07-03 18:09:42
 5  1      0    198    115   3004    0    0     0  4422 32218 149071 35 24 36  4  0 2026-07-03 18:09:44
 3  1      0    189    115   3015    0    0     0  4670 32555 159485 33 23 40  5  0 2026-07-03 18:09:46
 3  1      0    189    115   3015    0    0    38  4550 32846 160637 33 24 38  5  0 2026-07-03 18:09:48
 8  1      0    190    115   3015    0    0     0  4484 31874 150389 34 24 37  4  0 2026-07-03 18:09:50
 9  1      0    196    114   3012    0    0     0  4508 31728 153958 34 24 37  5  0 2026-07-03 18:09:52
 9  1      0    188    113   3013    0    0     0  4334 32269 156240 32 25 39  5  0 2026-07-03 18:09:54
10  1      0    197    113   3006    0    0     0  4548 32334 154879 32 26 37  5  0 2026-07-03 18:09:56
 8  1      0    195    112   3012    0    0     2  4606 32918 157443 32 25 38  5  0 2026-07-03 18:09:58
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 8  1      0    196    111   3007    0    0     0  4316 32369 151007 34 25 36  4  0 2026-07-03 18:10:00
13  1      0    200    111   3008    0    0     0  4536 31640 153901 34 25 37  5  0 2026-07-03 18:10:02
 8  1      0    204    111   3011    0    0   104  4854 32321 164577 31 25 39  5  0 2026-07-03 18:10:04
10  1      0    209    110   3007    0    0     0  4432 32088 155645 33 25 38  4  0 2026-07-03 18:10:06
 4  1      0    194    110   3012    0    0     0  4614 32584 160550 32 24 38  5  0 2026-07-03 18:10:08
11  1      0    191    110   3015    0    0     2 21004 32268 163296 30 27 36  8  0 2026-07-03 18:10:10
 6  1      0    198    110   3010    0    0    48  4648 31821 155183 34 26 36  4  0 2026-07-03 18:10:12
 6  1      0    197    109   3012    0    0     0  4704 32881 158860 32 26 37  5  0 2026-07-03 18:10:14
 4  1      0    201    109   3012    0    0     0  4368 32040 152734 34 26 36  4  0 2026-07-03 18:10:16
 3  1      0    194    109   3017    0    0     0  4596 32626 159427 32 26 37  5  0 2026-07-03 18:10:18
 5  1      0    193    108   3017    0    0    18  4556 32548 163725 30 27 38  5  0 2026-07-03 18:10:20
 4  1      0    196    108   3016    0    0     0  4204 31519 145969 34 27 35  4  0 2026-07-03 18:10:22
 3  1      0    200    108   3012    0    0     0  4626 32445 162439 30 26 38  5  0 2026-07-03 18:10:24
10  1      0    191    108   3008    0    0    18  4706 32620 159643 32 26 37  4  0 2026-07-03 18:10:26
 8  1      0    192    107   3013    0    0     0  4658 32594 155456 34 26 35  5  0 2026-07-03 18:10:28
 5  1      0    186    107   3023    0    0     0  4644 32655 160516 30 28 37  4  0 2026-07-03 18:10:30
 6  1      0    201    107   3010    0    0     0  4284 31074 143692 35 28 34  4  0 2026-07-03 18:10:32
 8  1      0    195    107   3014    0    0     0  4602 32381 160335 31 27 37  5  0 2026-07-03 18:10:34
 5  2      0    191    107   3019    0    0     2 13872 32778 169780 29 27 38  6  0 2026-07-03 18:10:36
 5  1      0    203    106   3003    0    0     2 18350 31773 155660 32 26 35  7  0 2026-07-03 18:10:38
 7  1      0    198    106   3008    0    0     0  4532 32396 160959 30 26 39  5  0 2026-07-03 18:10:40
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
11  1      0    183    106   3012    0    0     0  4428 31938 153361 32 27 37  4  0 2026-07-03 18:10:42
 3  1      0    194    106   3019    0    0    62  4426 31777 150116 32 28 35  4  0 2026-07-03 18:10:44
 3  1      0    195    106   3019    0    0     0  4620 32686 157151 30 27 38  5  0 2026-07-03 18:10:46
 1  1      0    218    106   3018    0    0    38  1046 19772 117195 18 14 66  2  0 2026-07-03 18:10:48
 2  0      0    208    106   3018    0    0     0   128 14125 81540 10  6 84  0  0 2026-07-03 18:10:50
 1  0      0    214    106   3018    0    0     0   608 13091 79943 11  7 82  0  0 2026-07-03 18:10:52
 1  0      0    214    106   3019    0    0     0   186 13650 81090 13  8 79  0  0 2026-07-03 18:10:54
 1  0      0    214    106   3019    0    0     0   128 14216 83385 11  6 84  0  0 2026-07-03 18:10:56
 2  0      0    206    106   3019    0    0     0    28 13510 79042 14  8 78  0  0 2026-07-03 18:10:58
 1  0      0    214    106   3019    0    0     8   128 14415 82616 11  7 82  0  0 2026-07-03 18:11:00
 1  0      0    216    106   3019    0    0     0   136 13351 79307 10  7 83  0  0 2026-07-03 18:11:02
 1  0      0    213    106   3019    0    0     0    34 13853 80286 13  7 79  0  0 2026-07-03 18:11:04
 1  0      0    211    106   3019    0    0     0   128 14040 81750 10  7 83  0  0 2026-07-03 18:11:06
 1  0      0    212    106   3019    0    0     0  6768 14130 82384 11  7 80  2  0 2026-07-03 18:11:08
 3  0      0    210    106   3019    0    0     0   212 13847 82000 13  7 79  0  0 2026-07-03 18:11:10
 1  0      0    214    106   3019    0    0    34   130 13210 78252 10  7 83  0  0 2026-07-03 18:11:12
 2  0      0    214    106   3014    0    0    70    88 14195 82545 14  7 78  1  0 2026-07-03 18:11:14
 1  0      0    220    106   3014    0    0    14    80 13862 83051 10  7 83  0  0 2026-07-03 18:11:16
 3  1      0    202    106   3014    0    0    26   190 14555 82146  9  7 83  0  0 2026-07-03 18:11:18
 2  0      0    214    106   3015    0    0   154     0 13988 82121 14  7 78  1  0 2026-07-03 18:11:20
